VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
360069;9360069;Frankfurt (Oder), Kellenspring;5803680;4674136;52338871;14553582
360070;9360070;Frankfurt (Oder), Kieler Str.;5805213;4672554;52353134;14531181
360071;9360071;Frankfurt (Oder), Kie§lingplatz;5804240;4672165;52344520;14524979
360072;9360072;Frankfurt (Oder), Kleistpark;5804081;4673098;52342800;14538574
360073;9360073;Frankfurt (Oder), Kliestow Frankfurter Weg;5806650;4671722;52366296;14519716
360074;9360074;Frankfurt (Oder), Kliestow Mitte;5806925;4670988;52368995;14509091
360075;9360075;Frankfurt (Oder), Kliestow Rohrpfuhl;5806777;4671289;52367572;14513431
360076;9360076;Frankfurt (Oder), Klingestr.;5805155;4673734;52352241;14548452
360077;9360077;Frankfurt (Oder), Klingetal;5805676;4671102;52357745;14510127
360078;9360078;Frankfurt (Oder), Klinikum;5799490;4669340;52302751;14481177
360079;9360079;Frankfurt (Oder), Kopernikusstr.;5802295;4671365;52327308;14512261
360080;9360080;Frankfurt (Oder), B.-von-Suttner-Str.;5800380;4669328;52310746;14481448
360081;9360081;Frankfurt (Oder), KrŠuterweg;5802509;4672081;52329006;14522863
360082;9360082;Frankfurt (Oder), Kulturhaus Všlkerfreundschaft;5805397;4670655;52355380;14503431
360083;9360083;Frankfurt (Oder), Landesbehšrdenzentrum;5801878;4671363;52323565;14512020
360084;9360084;Frankfurt (Oder), Lebuser Vorstadt;5806327;4673179;52362939;14540919
360085;9360085;Frankfurt (Oder), Leinengasse;5800726;4674408;52312264;14556039
360086;9360086;Frankfurt (Oder), Lennstr.;5805545;4673066;52355954;14538859
360087;9360087;Frankfurt (Oder), Lichtenberg Autobahn;5801245;4667328;52319125;14452580
360088;9360088;Frankfurt (Oder), Lichtenberg Nordstr.;5800399;4666953;52311643;14446666
360089;9360089;Frankfurt (Oder), Lichtenberg Rosengartener Str.;5800829;4667072;52315468;14448622
360090;9360090;Frankfurt (Oder), Lichtenberg Teichstr.;5799605;4666607;52304619;14441205
360091;9360091;Frankfurt (Oder), Lillihof;5804639;4668980;52349092;14478488
360092;9360092;Frankfurt (Oder), Lossow B 112;5797662;4673861;52284929;14546446
360093;9360093;Frankfurt (Oder), Lossow Lindenstr.;5798193;4674144;52289607;14550863
360094;9360094;Frankfurt (Oder), Carthausplatz;5802738;4674338;52330350;14556055
360095;9360095;Frankfurt (Oder), Immenweg;5804565;4671031;52347793;14508521
360096;9360096;Frankfurt (Oder), Markendorf Siedlung;5800555;4669874;52312149;14489534
360097;9360097;Frankfurt (Oder), MessegelŠnde;5804467;4670415;52347104;14499440
360098;9360098;Frankfurt (Oder), Messering;5803804;4670764;52341043;14504220
360099;9360099;Frankfurt (Oder), Meurerstr.;5804676;4669394;52349297;14484577
360100;9360100;Frankfurt (Oder), Mozartstr.;5805246;4669943;52354245;14492914
360101;9360101;Frankfurt (Oder), MŸhlenweg;5801708;4673489;52321371;14543083
360102;9360102;Frankfurt (Oder), Landesversicherungsanstalt;5800426;4669782;52311019;14488122
360103;9360103;Frankfurt (Oder), Neuberesinchen;5801728;4673048;52321690;14536632
360104;9360104;Frankfurt (Oder), MŸhlental;5801681;4673352;52321172;14541062
360105;9360105;Frankfurt (Oder), Neue Welt;5806061;4673342;52360499;14543172
360106;9360106;Frankfurt (Oder), Nuhnenstr.;5802951;4670977;52333319;14506909
360107;9360107;Frankfurt (Oder), Oderturm;5804005;4674001;52341832;14551772
360108;9360108;Frankfurt (Oder), Otto-Nagel-Str.;5804712;4671440;52348985;14514592
360109;9360109;Frankfurt (Oder), Pagram Eichenallee;5801970;4667734;52325511;14458889
360110;9360110;Frankfurt (Oder), Pagram Nord;5802397;4667918;52329288;14461799
360111;9360111;Frankfurt (Oder), Perleberger Str.;5805856;4672401;52358955;14529268
360112;9360112;Frankfurt (Oder), Potsdamer Str.;5803435;4672641;52337144;14531544
360113;9360113;Frankfurt (Oder), Prager Str.;5805193;4672893;52352848;14536141
360114;9360114;Frankfurt (Oder), Witzlebenstr.;5804390;4671914;52345946;14521376
360115;9360115;Frankfurt (Oder), Kliestow Berliner Chaussee;5806403;4672175;52363937;14526234
360116;9360116;Frankfurt (Oder), Puschkinstr./IHK;5803332;4672931;52336128;14535741
360117;9360117;Frankfurt (Oder), R.-Havemann-Str.;5802885;4672575;52332226;14530294
360118;9360118;Frankfurt (Oder), Rathenaustr.;5805313;4672194;52354145;14525954
360119;9360119;Frankfurt (Oder), Gas-Tankstelle;5804000;4670000;52343040;14493120
360120;9360120;Frankfurt (Oder), Gau§ Gymnasium;5804150;4671476;52343928;14514833
360121;9360121;Frankfurt (Oder), Rosengarten Waldstr.;5803626;4668193;52340239;14466443
360122;9360122;Frankfurt (Oder), Schillerstr.;5804607;4669931;52348511;14492415
360123;9360123;Frankfurt (Oder), Magistrale;5804407;4673919;52345467;14550778
360124;9360124;Frankfurt (Oder), Schšne Aussicht;5801782;4674219;52321805;14553817
360125;9360125;Frankfurt (Oder), Schubertstr.;5804687;4670486;52349058;14500592
360126;9360126;Frankfurt (Oder), Seefichten;5805558;4669317;52357240;14483892
360127;9360127;Frankfurt (Oder), SimonsmŸhle;5805469;4671868;52355648;14521254
360128;9360128;Frankfurt (Oder), Spitzkrug Mitte;5806194;4672160;52362065;14525907
360129;9360129;Frankfurt (Oder), Spitzkrug Nord;5806301;4672063;52363056;14524539
360130;9360130;Frankfurt (Oder), Spitzkrug SŸd;5806060;4672043;52360899;14524122
360131;9360131;Frankfurt (Oder), Spitzkrug West;5806275;4671890;52362877;14521989
360132;9360132;Frankfurt (Oder), Stadion;5803044;4674355;52333092;14556463
360133;9360133;Frankfurt (Oder), Stadthalle;5802483;4674226;52328096;14554282
360134;9360134;Frankfurt (Oder), Stralsunder Str.;5805376;4672615;52354578;14532159
360135;9360135;Frankfurt (Oder), SŸdring;5802252;4671789;52326790;14518452
360136;9360136;Frankfurt (Oder), Betriebshof SVF;5801421;4673089;52318921;14537075
360137;9360137;Frankfurt (Oder), Lienaustr.;5804831;4672588;52349694;14531483
360138;9360138;Frankfurt (Oder), Rosengarten Landhotel;5802876;4668634;52333370;14472532
360139;9360139;Frankfurt (Oder), Technologiepark;5800997;4670357;52315968;14496833
360140;9360140;Frankfurt (Oder), Thomas-MŸntzer-Hof;5804372;4673348;52345333;14542389
360141;9360141;Frankfurt (Oder), Topfmarkt;5804888;4673813;52349819;14549472
360142;9360142;Frankfurt (Oder), Treppenberg;5805549;4671477;52356488;14515561
360143;9360143;Frankfurt (Oder), Tzschetzschnower Schweiz;5800464;4674501;52309883;14557266
360144;9360144;Frankfurt (Oder), Walter-Korsing-Str.;5803243;4674207;52334925;14554397
360145;9360145;Frankfurt (Oder), Weinbergweg;5803112;4672424;52334312;14528198
360146;9360146;Frankfurt (Oder), Westkreuz;5804514;4670844;52347393;14505753
360147;9360147;Frankfurt (Oder), Wildenbruchstr.;5804293;4672744;52344814;14533494
360148;9360148;Frankfurt (Oder), Wintergarten;5802223;4673542;52325978;14544125
360149;9360149;Frankfurt (Oder), Wei§dornstr.;5802119;4670693;52325937;14502324
360150;9360150;Frankfurt (Oder), WohnBau Sophienstr.;5804704;4673472;52348275;14544378
360151;9360151;Frankfurt (Oder), Zentrum;5804006;4673766;52341915;14548328
360152;9360152;Frankfurt (Oder), Ziolkowskiallee;5802526;4671413;52329367;14513082
360153;9360153;Frankfurt (Oder), Boo§en Dorf;5807552;4667557;52375683;14459078
360155;9360155;Frankfurt (Oder), Hohenwalde B87;5797134;4667029;52282304;14446162
360156;9360156;Frankfurt (Oder), Odersun;5801258;4670174;52318368;14494284
360164;9360164;Frankfurt (Oder), St. Georg;5804953;4673185;52350601;14540299
360165;9360165;Frankfurt (Oder), Stadthaus;5805691;4673167;52357232;14540415
360175;9360175;Frankfurt (Oder), Nu§weg;5801890;4673715;52322934;14546488
360200;9360200;Frankfurt (Oder), Boo§en Bhf;5807263;4669464;52372502;14486908
360201;9360201;Frankfurt (Oder), Boo§en Friedhof;5807447;4668377;52374489;14471055
360202;9360202;Frankfurt (Oder), Boo§en Peterhof;5809398;4668339;52392018;14471476
360203;9360203;Frankfurt (Oder), Boo§en Siedlung;5808752;4668101;52386290;14467659
360204;9360204;Frankfurt (Oder), Boo§en Stadtgrenze;5808328;4666037;52383112;14437162
360205;9360205;Frankfurt (Oder), Depot Bachgasse;5803921;4674265;52340994;14555598
360206;9360206;Frankfurt (Oder), Johannes-Kepler-Weg;5802608;4671656;52330027;14516685
360207;9360207;Frankfurt (Oder), Kliestow B 5;5806834;4671012;52368170;14509397
360208;9360208;Frankfurt (Oder), Konrad-Wachsmann-Str.;5803251;4674360;52334949;14556643
360209;9360209;Frankfurt (Oder), Lebuser Chaussee/B 112;5808137;4671605;52379684;14518760
360210;9360210;Frankfurt (Oder), Leipziger Str.;5803304;4674353;52335427;14556568
360212;9360212;Frankfurt (Oder), Lossower Str.;5801521;4671511;52320313;14514006
360213;9360213;Frankfurt (Oder), Markendorf Ort;5798419;4668509;52293391;14468470
360214;9360214;Frankfurt (Oder), Oderhang;5805792;4673150;52358145;14540218
360215;9360215;Frankfurt (Oder), Rosengarten Lindenplatz;5803731;4668562;52341068;14471905
360216;9360216;Frankfurt (Oder), Erlengrund;5805297;4670435;52354550;14500154
360218;9360218;Frankfurt (Oder), Sportplatz Baumschulenweg;5803233;4671919;52335557;14520858
360219;9360219;Frankfurt (Oder), RšmerhŸgel;5802977;4671450;52333405;14513854
360220;9360220;Frankfurt (Oder), Am Zwickel;5801047;4674119;52315238;14551971
360221;9360221;Frankfurt (Oder), Lennpassage;5803795;4674423;52339813;14557849
360222;9360222;Frankfurt (Oder), SŸdring-Center;5802641;4671881;52330253;14519999
360223;9360223;Frankfurt (Oder), Am Wasserturm;5802088;4673794;52324687;14547748
360224;9360224;Frankfurt (Oder), Kleine Oderstr.;5803745;4674426;52339363;14557867
360226;9360226;Frankfurt (Oder), Gartenstadt;5802162;4670864;52326270;14504852
360227;9360227;Frankfurt (Oder), Brunnenplatz;5804049;4673937;52342247;14550856
360228;9360228;Frankfurt (Oder), EuroCamp;5797083;4671462;52280483;14511032
360229;9360229;Frankfurt (Oder), Zum SchŠfer;5797102;4671462;52280654;14511041
360230;9360230;Frankfurt (Oder), Ikarusstr.;5803054;4671442;52334099;14513776
360900;9360900;Slubice, Collegium Polonicum;5804787;4674516;52348689;14559727
360901;9360901;Slubice, Intermarche;5804799;4674933;52348664;14565846
360902;9360902;Slubice, Kosciuszki;5804830;4675356;52348808;14572064
360903;9360903;Slubice, Plac Bohalerow;5805339;4675009;52353488;14567241
360904;9360904;Slubice, Plac Przyjazni;5805117;4674624;52351618;14561481
380072;9380072;EisenhŸttenstadt, Oderlandstr./FŠhrstr.;5782405;4681537;52145482;14650638
380088;9380088;EisenhŸttenstadt, Seeplanstr.;5783786;4679491;52158548;14621510
385240;9385240;Lawitz, Lossower Weg;5778364;4681445;52109234;14647143
385280;9385280;Vogelsang (LOS), GaststŠtte;5786081;4682291;52178235;14663612
385287;9385287;Wellmitz, Stra§e der Jugend;5773582;4685101;52065095;14697855
385295;9385295;Ziltendorf, Schule;5788575;4679998;52201377;14631449
405001;9405001;Senftenberg, Gewerbegebiet Laugkfeld;5711941;4639768;51524712;14012460
405408;9405408;Lauchhammer West, Schule;5705131;4621235;51467808;13743219
405428;9405428;Lauchhammer Nord, Umformer;5710197;4621514;51513261;13748974
415000;9415000;Dollenchen, Dorfplatz;5720851;4629112;51607286;13862275
415001;9415001;ZŸrchel, Kreuzung;5721409;4627824;51612593;13843896
415002;9415002;Lieskau;5721909;4625340;51617642;13808232
415003;9415003;Betten, B 96;5723209;4622650;51629913;13769867
415004;9415004;Finsterwalde, Cottbuser Str.;5723728;4619238;51635308;13720791
415005;9415005;Finsterwalde, Bahnhof;5723888;4618524;51636896;13710536
415006;9415006;Finsterwalde, Waldfrieden;5724128;4616701;51639433;13684296
415007;9415007;Finsterwalde, Geschwister-Scholl-Str.;5722583;4618889;51625095;13715364
415008;9415008;Finsterwalde, Heinrichsruher Weg;5724315;4617722;51640900;13699101
415009;9415009;Finsterwalde, Flugplatz;5720186;4621219;51603064;13748166
415010;9415010;Finsterwalde, Berliner Str.;5723443;4618382;51632928;13708336
415011;9415011;Finsterwalde, Heinrichsruher Weg/Sportplatz;5724336;4616880;51641264;13686950
415012;9415012;Finsterwalde, Wasserturm;5723450;4618813;51632900;13714561
415013;9415013;Staupitz, Forsthaus;5711968;4617867;51529944;13697054
415014;9415014;Staupitz, Gleitsmann;5712271;4616308;51532989;13674698
415015;9415015;Staupitz, Gasthaus;5712339;4615680;51533729;13665674
415016;9415016;Finsterwalde, SŸd Schule;5721389;4618794;51614388;13713588
415017;9415017;Lichterfeld, TheresienhŸtte;5719188;4625335;51593199;13807189
415018;9415018;KlingmŸhl, Gasthaus;5718593;4625956;51587716;13815932
415019;9415019;Lichterfeld, Gasthaus;5719581;4623332;51597171;13778437
415020;9415020;Schacksdorf;5721475;4622127;51614449;13761714
415021;9415021;Finsterwalde, Holsteiner Str.;5722617;4618777;51625424;13713759
415022;9415022;Finsterwalde, Lange Str.;5723162;4618658;51630345;13712225
415023;9415023;Poley, Gut Kreuzung;5716329;4629300;51566621;13863324
415024;9415024;Stechau, Gasthaus;5730248;4601381;51697387;13464850
415025;9415025;Finsterwalde, SŸd Ausbau;5719823;4618734;51600332;13712193
415026;9415026;Finsterwalde, PechhŸtte;5718336;4618165;51587092;13703484
415027;9415027;Finsterwalde, Sorno Dresdner Str.;5716183;4616041;51568190;13672141
415028;9415028;Schlieben, Kinderkrippe;5732415;4595578;51717875;13381537
415029;9415029;Finsterwalde, SŸdpassage;5722519;4618458;51624611;13709121
415031;9415031;Finsterwalde, Schacksdorfer Str.;5722528;4618977;51624582;13716615
415032;9415032;Finsterwalde, Schule Nord;5724072;4617434;51638777;13694861
415033;9415033;Crinitz, Gasthaus;5735233;4621767;51738123;13761310
415034;9415034;Finsterwalde, Margaretenstr.;5721689;4618824;51617077;13714123
415035;9415035;Crinitz, SŠgewerk;5735619;4622573;51741415;13773109
415036;9415036;Finsterwalde, Nach dem Horst;5722308;4617610;51622893;13696810
415037;9415037;Finsterwalde, Leipziger Str.;5722987;4618224;51628864;13705901
415038;9415038;Finsterwalde, Sonnewalder Str.;5723922;4618159;51637278;13705278
415039;9415039;Finsterwalde, Brauerei;5724364;4617721;51641341;13699103
415040;9415040;MŸnchhausen, B 96;5727294;4613764;51668478;13642918
415041;9415041;Sonnewalde, Siedlung;5729071;4614004;51684394;13646965
415042;9415042;Sonnewalde, Markt;5730068;4613910;51693370;13645931
415043;9415043;Dabern;5731981;4615686;51710194;13672239
415044;9415044;Gšllnitz;5724500;4628834;51640130;13859605
415045;9415045;Finsterwalde, Freibad;5724435;4617796;51641963;13700210
415046;9415046;Ponnsdorf, Kreuzung;5726875;4617164;51664016;13691900
415047;9415047;Mšllendorf, Abzweig;5727710;4617135;51671523;13691761
415048;9415048;Pie§ig;5728305;4616744;51676950;13686310
415049;9415049;Go§mar, Kirche;5729715;4616274;51689715;13679987
415050;9415050;Zeckerin, Gasthaus;5732008;4612991;51710985;13633274
415051;9415051;Gro§krausnick, Ortsausgang;5733578;4612487;51725191;13626491
415052;9415052;Gro§krausnik, Dorfplatz;5734576;4612724;51734110;13630242
415053;9415053;Kleinkrausnik;5734636;4610139;51735162;13592858
415054;9415054;Sonnewalde, Stahla;5729800;4612972;51691152;13632285
415055;9415055;Brenitz, Ausbau;5730791;4611536;51700342;13611843
415056;9415056;Brenitz, Gasthaus;5730932;4610948;51701725;13603386
415057;9415057;Doberlug (EE), Pestalozziplatz;5720593;4607215;51609558;13546242
415058;9415058;Lichtena;5729584;4606227;51690526;13534713
415059;9415059;Dollenchen, B 96;5720900;4629307;51607682;13865106
415060;9415060;Finsterwalde, Krankenhaus;5723752;4618016;51635781;13703156
415061;9415061;Hennersdorf, Gasbetonwerk;5723575;4613018;51635216;13630939
415062;9415062;Hennersdorf, Gasthaus;5723682;4611748;51636430;13612637
415063;9415063;Kirchhain, Eichholzer Weg;5722570;4609653;51626851;13582041
415064;9415064;Kirchhain, Waage;5723056;4608270;51631485;13562226
415065;9415065;Kirchhain, Markt;5723704;4608262;51637309;13562311
415066;9415066;Kirchhain, GrŸner Berg;5722096;4608313;51622852;13562551
415067;9415067;Doberlug (EE), Hauptstr.;5720852;4607629;51611806;13552296
415068;9415068;Doberlug (EE), RŸckersdorfer Str.;5720047;4607497;51604599;13550145
415069;9415069;Bad Erna, Abzw n. Lindena;5718779;4608163;51593079;13559363
415070;9415070;RŸckersdorf, Feuerwehr;5716736;4608514;51574656;13563796
415071;9415071;Lichterfeld, Besucherbergwerk F60;5718657;4623471;51588840;13780117
415072;9415072;Oppelhain, Ausbau;5715674;4609679;51564889;13580263
415073;9415073;Oppelhain, Gasthaus;5714463;4610434;51553861;13590767
415074;9415074;Lichterfeld, Sportplatz;5719268;4624624;51594075;13796962
415075;9415075;Friedersdorf (bei Oppelhain), Schulstr.;5715461;4607824;51563332;13553456
415076;9415076;Friedersdorf (bei Oppelhain), Gasthaus;5715597;4607111;51564690;13543219
415077;9415077;Gruhno;5715915;4605397;51567870;13518605
415078;9415078;Schadewitz;5714995;4603047;51560037;13484455
415079;9415079;Werenzhain, Alte Str.;5725392;4606932;51652729;13543622
415080;9415080;Werenzhain, Kreuzung;5725637;4606027;51655102;13530625
415081;9415081;Buchhain, Schule;5724705;4595960;51648534;13384946
415082;9415082;Arenzhain, Abzweig;5726215;4604070;51660660;13502528
415083;9415083;DŸbrichen;5726912;4601890;51667321;13471237
415084;9415084;Prie§en, Gasthaus;5726265;4599185;51661991;13431968
415085;9415085;Prie§en, Ausbau;5725376;4597813;51654244;13411897
415086;9415086;Buchhain, Ausbau;5725107;4597041;51651960;13400671
415087;9415087;Buchhain, Gemeindeamt;5724322;4596013;51645083;13385607
415088;9415088;Nexdorf, Hauptstr.;5723334;4595031;51636372;13371156
415089;9415089;Schilda, Tršbitzer Str.;5719988;4596305;51606091;13388634
415090;9415090;Schilda, Ausbau;5719768;4597338;51603937;13403479
415091;9415091;Tršbitz, Klubhaus;5719017;4599296;51596848;13431519
415092;9415092;Lichterfeld, Ziegelei;5719332;4624027;51594782;13788374
415093;9415093;Finsterwalde, Am Berggarten;5722329;4617327;51623140;13692733
415094;9415094;Drš§ig;5720424;4615666;51606369;13668131
415095;9415095;Eichholz;5720899;4614454;51610884;13650798
415096;9415096;Lugau, Sportplatz;5720639;4610916;51609255;13599662
415097;9415097;Lugau, Schmiede;5720905;4610289;51611768;13590698
415098;9415098;Fischwasser, Wendestelle;5719212;4611855;51596249;13612757
415099;9415099;Falkenberg/E., Einkaufsmarkt;5717766;4586774;51587672;13250545
415100;9415100;Kirchhain, Luckauer Str.;5724106;4608590;51640858;13567172
415101;9415101;Frankena, Gasthaus;5726195;4610207;51659312;13591178
415102;9415102;Schšnewalde (bei Sonnewalde), Waage;5728570;4610879;51680518;13601638
415103;9415103;Arenzhain, Gasthaus;5727761;4604548;51674462;13509895
415104;9415104;Gahro, Gasthaus;5735214;4618984;51738549;13721034
415105;9415105;Finsterwalde, Genossenschaftsstr.;5723939;4618271;51637407;13706901
415106;9415106;Finsterwalde, Gršbitzer Weg;5724275;4618369;51640405;13708429
415107;9415107;Gršbitz, Siedlung;5725471;4618457;51651132;13710104
415108;9415108;Gršbitz, Dorfstr.;5726573;4618611;51660999;13712702
415109;9415109;Breitenau;5729475;4619511;51686880;13726694
415110;9415110;Birkwalde, Kreuzung;5730140;4619267;51692906;13723395
415111;9415111;Kleinbahren, Trafo;5731585;4618968;51705951;13719565
415112;9415112;Doberlug-Kirchhain, Bahnhof;5721909;4608449;51621146;13564456
415113;9415113;Lindena, Dorfplatz;5718555;4606764;51591333;13539115
415114;9415114;Doberlug (EE), Siedlung;5720109;4607297;51605194;13547278
415115;9415115;Kirchhain, Torgauer Str.;5723328;4607943;51633992;13557589
415116;9415116;Schilda, Wildgruber Str.;;;;
415117;9415117;Finsterwalde, Gewerbegebiet SŸd;5720728;4617662;51608687;13697031
415118;9415118;Finsterwalde, Rosa-Luxemburg-Str.;5722381;4618897;51623279;13715411
415119;9415119;Tršbitz, Schildaer Str.;5719338;4598725;51599832;13423372
415120;9415120;Tršbitz, Nord;5719450;4600199;51600578;13444670
415121;9415121;Schšnborn, Eichwald;5719559;4601556;51601315;13464280
415122;9415122;Schšnborn, Glaswerk;5719539;4602908;51600890;13483781
415123;9415123;Schšnborn, Gemeindeverwaltung;5719335;4603517;51598946;13492508
415124;9415124;Schšnborn, Unterdorf;5718924;4604176;51595132;13501893
415125;9415125;Doberlug (EE), Systeminstandsetzungswerk;5720165;4606797;51605792;13540080
415126;9415126;Oppelhain, Ost;5714411;4611425;51553199;13605033
415127;9415127;Finsterwalde, Flugplatz Tower;5719870;4620684;51600340;13740339
415128;9415128;Poley, Gasthaus;5716532;4628879;51568541;13857329
415129;9415129;Drasdo, MŸhle;5720611;4594034;51612072;13356030
415130;9415130;Lichterfeld, Tagesanlagen;5718982;4623995;51591645;13787789
415131;9415131;Uebigau, Waldschlš§chen;5717968;4588801;51589171;13279836
415132;9415132;Lichterfeld, Umformer;5710173;4621460;51513057;13748189
415133;9415133;Finsterwalde, Sorno Hauptstr.;5716253;4615895;51568849;13670059
415134;9415134;Tršbitz, Schule;5718715;4598973;51594191;13426774
415135;9415135;Staupitz, Schule;5711846;4615639;51529308;13664922
415136;9415136;Tanneberg, Dorfplatz;5727134;4620183;51665706;13735602
415137;9415137;Schilda, Torgauer Str.;5719753;4596357;51603971;13389320
415138;9415138;Rehain, Wendestelle;5727293;4626348;51665783;13824720
415139;9415139;Lindthal, ObermŸhle;5726877;4624391;51662482;13796301
415140;9415140;Lindthal, Siedlung Erika;5725152;4623621;51647155;13784569
415141;9415141;Lindthal, Gasthaus;5726350;4623120;51658028;13777756
415142;9415142;Massen, Finsterwalder Str. (Schule);5724353;4619882;51640786;13730302
415143;9415143;Sonnewalde, Schule;5730227;4614160;51694748;13649597
415144;9415144;Kirchhain, Finsterwalder Str.;5722587;4609352;51627063;13577701
